race,candidate,precinct_name,precinct_code,votes,county_code
Kitsap County Assessor,Phil Cook,SCANDIA 455,100455,474,KP
Kitsap County Auditor,Paul Andrews,SCANDIA 455,100455,364,KP
Kitsap County Auditor,Richard Huddy,SCANDIA 455,100455,157,KP
Kitsap County Clerk,Alison Sonntag,SCANDIA 455,100455,458,KP
Kitsap County Coroner,Russ Reuther,SCANDIA 455,100455,372,KP
Kitsap County Coroner,Jeff Wallis,SCANDIA 455,100455,298,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,SCANDIA 455,100455,450,KP
Kitsap County Sheriff,Gary L. Simpson,SCANDIA 455,100455,467,KP
Kitsap County Treasurer,Meredith Green,SCANDIA 455,100455,469,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,SCANDIA 455,100455,433,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,SCANDIA 455,100455,426,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,SCANDIA 455,100455,429,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,SCANDIA 455,100455,428,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,SCANDIA 455,100455,254,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,SCANDIA 455,100455,278,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,SCANDIA 455,100455,266,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,SCANDIA 455,100455,487,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,SCANDIA 455,100455,473,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,SCANDIA 455,100455,278,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,SCANDIA 455,100455,383,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,SCANDIA 455,100455,370,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,SCANDIA 455,100455,441,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,SCANDIA 455,100455,259,KP
KITSAP COUNTY FIRE DISTRICT NO. 18 Proposition No. 1 Regular Property Tax Levy Lid Lift for Fire Protection &amp; Emergency Medical Services,Yes,SCANDIA 455,100455,411,KP
KITSAP COUNTY FIRE DISTRICT NO. 18 Proposition No. 1 Regular Property Tax Levy Lid Lift for Fire Protection &amp; Emergency Medical Services,No,SCANDIA 455,100455,318,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,SCANDIA 455,100455,386,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,SCANDIA 455,100455,363,KP
U.S. Senator,Maria Cantwell,MILLER BAY 458,100458,524,KP
U.S. Senator,Susan Hutchison,MILLER BAY 458,100458,354,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,MILLER BAY 458,100458,586,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,MILLER BAY 458,100458,288,KP
Supreme Court - Justice Position 2,Susan Owens,MILLER BAY 458,100458,536,KP
Supreme Court - Justice Position 8,Nathan Choi,MILLER BAY 458,100458,190,KP
Supreme Court - Justice Position 8,Steve Gonzalez,MILLER BAY 458,100458,487,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,MILLER BAY 458,100458,500,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,MILLER BAY 458,100458,501,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,MILLER BAY 458,100458,464,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,MILLER BAY 458,100458,371,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,MILLER BAY 458,100458,598,KP
Kitsap County Commissioner District 3,Edward Wolfe,MILLER BAY 458,100458,517,KP
Kitsap County Assessor,Phil Cook,MILLER BAY 458,100458,517,KP
Kitsap County Auditor,Paul Andrews,MILLER BAY 458,100458,472,KP
Kitsap County Auditor,Richard Huddy,MILLER BAY 458,100458,170,KP
Kitsap County Clerk,Alison Sonntag,MILLER BAY 458,100458,563,KP
Kitsap County Coroner,Russ Reuther,MILLER BAY 458,100458,351,KP
Kitsap County Coroner,Jeff Wallis,MILLER BAY 458,100458,420,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,MILLER BAY 458,100458,560,KP
Kitsap County Sheriff,Gary L. Simpson,MILLER BAY 458,100458,564,KP
Kitsap County Treasurer,Meredith Green,MILLER BAY 458,100458,565,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,MILLER BAY 458,100458,495,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,MILLER BAY 458,100458,473,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,MILLER BAY 458,100458,483,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,MILLER BAY 458,100458,480,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,MILLER BAY 458,100458,354,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,MILLER BAY 458,100458,286,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,MILLER BAY 458,100458,404,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,MILLER BAY 458,100458,476,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,MILLER BAY 458,100458,442,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,MILLER BAY 458,100458,433,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,MILLER BAY 458,100458,510,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,MILLER BAY 458,100458,371,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,MILLER BAY 458,100458,418,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,MILLER BAY 458,100458,414,KP
NORTH KITSAP FIRE AND RESCUE Proposition No. 1 Four Year Excess Levy for Maintenance and Operations,Approved,MILLER BAY 458,100458,611,KP
NORTH KITSAP FIRE AND RESCUE Proposition No. 1 Four Year Excess Levy for Maintenance and Operations,Rejected,MILLER BAY 458,100458,237,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,MILLER BAY 458,100458,514,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,MILLER BAY 458,100458,360,KP
U.S. Senator,Maria Cantwell,SUQUAMISH 460,100460,458,KP
U.S. Senator,Susan Hutchison,SUQUAMISH 460,100460,156,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,SUQUAMISH 460,100460,479,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,SUQUAMISH 460,100460,131,KP
Supreme Court - Justice Position 2,Susan Owens,SUQUAMISH 460,100460,416,KP
Supreme Court - Justice Position 8,Nathan Choi,SUQUAMISH 460,100460,133,KP
Supreme Court - Justice Position 8,Steve Gonzalez,SUQUAMISH 460,100460,353,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,SUQUAMISH 460,100460,402,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,SUQUAMISH 460,100460,398,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,SUQUAMISH 460,100460,385,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,SUQUAMISH 460,100460,199,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,SUQUAMISH 460,100460,478,KP
Kitsap County Commissioner District 3,Edward Wolfe,SUQUAMISH 460,100460,310,KP
Kitsap County Assessor,Phil Cook,SUQUAMISH 460,100460,306,KP
Kitsap County Auditor,Paul Andrews,SUQUAMISH 460,100460,376,KP
Kitsap County Auditor,Richard Huddy,SUQUAMISH 460,100460,124,KP
Kitsap County Clerk,Alison Sonntag,SUQUAMISH 460,100460,459,KP
Kitsap County Coroner,Russ Reuther,SUQUAMISH 460,100460,164,KP
Kitsap County Coroner,Jeff Wallis,SUQUAMISH 460,100460,364,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,SUQUAMISH 460,100460,453,KP
Kitsap County Sheriff,Gary L. Simpson,SUQUAMISH 460,100460,461,KP
Kitsap County Treasurer,Meredith Green,SUQUAMISH 460,100460,458,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,SUQUAMISH 460,100460,394,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,SUQUAMISH 460,100460,382,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,SUQUAMISH 460,100460,389,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,SUQUAMISH 460,100460,383,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,SUQUAMISH 460,100460,298,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,SUQUAMISH 460,100460,174,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,SUQUAMISH 460,100460,371,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,SUQUAMISH 460,100460,239,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,SUQUAMISH 460,100460,270,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,SUQUAMISH 460,100460,341,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,SUQUAMISH 460,100460,412,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,SUQUAMISH 460,100460,196,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,SUQUAMISH 460,100460,237,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,SUQUAMISH 460,100460,341,KP
NORTH KITSAP FIRE AND RESCUE Proposition No. 1 Four Year Excess Levy for Maintenance and Operations,Approved,SUQUAMISH 460,100460,471,KP
NORTH KITSAP FIRE AND RESCUE Proposition No. 1 Four Year Excess Levy for Maintenance and Operations,Rejected,SUQUAMISH 460,100460,118,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,SUQUAMISH 460,100460,458,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,SUQUAMISH 460,100460,149,KP
U.S. Senator,Maria Cantwell,AUGUSTA 461,100461,305,KP
U.S. Senator,Susan Hutchison,AUGUSTA 461,100461,115,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,AUGUSTA 461,100461,319,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,AUGUSTA 461,100461,103,KP
Supreme Court - Justice Position 2,Susan Owens,AUGUSTA 461,100461,283,KP
Supreme Court - Justice Position 8,Nathan Choi,AUGUSTA 461,100461,111,KP
Supreme Court - Justice Position 8,Steve Gonzalez,AUGUSTA 461,100461,229,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,AUGUSTA 461,100461,271,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,AUGUSTA 461,100461,263,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,AUGUSTA 461,100461,264,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,AUGUSTA 461,100461,145,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,AUGUSTA 461,100461,326,KP
Kitsap County Commissioner District 3,Edward Wolfe,AUGUSTA 461,100461,215,KP
Kitsap County Assessor,Phil Cook,AUGUSTA 461,100461,226,KP
Kitsap County Auditor,Paul Andrews,AUGUSTA 461,100461,259,KP
Kitsap County Auditor,Richard Huddy,AUGUSTA 461,100461,72,KP
Kitsap County Clerk,Alison Sonntag,AUGUSTA 461,100461,307,KP
Kitsap County Coroner,Russ Reuther,AUGUSTA 461,100461,126,KP
Kitsap County Coroner,Jeff Wallis,AUGUSTA 461,100461,239,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,AUGUSTA 461,100461,301,KP
Kitsap County Sheriff,Gary L. Simpson,AUGUSTA 461,100461,306,KP
Kitsap County Treasurer,Meredith Green,AUGUSTA 461,100461,309,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,AUGUSTA 461,100461,257,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,AUGUSTA 461,100461,248,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,AUGUSTA 461,100461,256,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,AUGUSTA 461,100461,253,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,AUGUSTA 461,100461,190,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,AUGUSTA 461,100461,127,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,AUGUSTA 461,100461,240,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,AUGUSTA 461,100461,181,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,AUGUSTA 461,100461,214,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,AUGUSTA 461,100461,203,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,AUGUSTA 461,100461,283,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,AUGUSTA 461,100461,138,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,AUGUSTA 461,100461,159,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,AUGUSTA 461,100461,240,KP
NORTH KITSAP FIRE AND RESCUE Proposition No. 1 Four Year Excess Levy for Maintenance and Operations,Approved,AUGUSTA 461,100461,318,KP
NORTH KITSAP FIRE AND RESCUE Proposition No. 1 Four Year Excess Levy for Maintenance and Operations,Rejected,AUGUSTA 461,100461,97,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,AUGUSTA 461,100461,299,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,AUGUSTA 461,100461,119,KP
U.S. Senator,Maria Cantwell,TOTTEN 463,100463,414,KP
U.S. Senator,Susan Hutchison,TOTTEN 463,100463,165,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,TOTTEN 463,100463,431,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,TOTTEN 463,100463,147,KP
Supreme Court - Justice Position 2,Susan Owens,TOTTEN 463,100463,366,KP
Supreme Court - Justice Position 8,Nathan Choi,TOTTEN 463,100463,117,KP
Supreme Court - Justice Position 8,Steve Gonzalez,TOTTEN 463,100463,329,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,TOTTEN 463,100463,360,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,TOTTEN 463,100463,360,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,TOTTEN 463,100463,349,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,TOTTEN 463,100463,205,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,TOTTEN 463,100463,430,KP
Kitsap County Commissioner District 3,Edward Wolfe,TOTTEN 463,100463,331,KP
Kitsap County Assessor,Phil Cook,TOTTEN 463,100463,323,KP
Kitsap County Auditor,Paul Andrews,TOTTEN 463,100463,340,KP
Kitsap County Auditor,Richard Huddy,TOTTEN 463,100463,105,KP
Kitsap County Clerk,Alison Sonntag,TOTTEN 463,100463,403,KP
Kitsap County Coroner,Russ Reuther,TOTTEN 463,100463,181,KP
Kitsap County Coroner,Jeff Wallis,TOTTEN 463,100463,315,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,TOTTEN 463,100463,408,KP
Kitsap County Sheriff,Gary L. Simpson,TOTTEN 463,100463,417,KP
Kitsap County Treasurer,Meredith Green,TOTTEN 463,100463,409,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,TOTTEN 463,100463,360,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,TOTTEN 463,100463,353,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,TOTTEN 463,100463,365,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,TOTTEN 463,100463,353,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,TOTTEN 463,100463,258,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,TOTTEN 463,100463,168,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,TOTTEN 463,100463,325,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,TOTTEN 463,100463,252,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,TOTTEN 463,100463,250,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,TOTTEN 463,100463,327,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,TOTTEN 463,100463,396,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,TOTTEN 463,100463,183,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,TOTTEN 463,100463,197,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,TOTTEN 463,100463,341,KP
KITSAP COUNTY FIRE DISTRICT NO. 18 Proposition No. 1 Regular Property Tax Levy Lid Lift for Fire Protection &amp; Emergency Medical Services,Yes,TOTTEN 463,100463,149,KP
KITSAP COUNTY FIRE DISTRICT NO. 18 Proposition No. 1 Regular Property Tax Levy Lid Lift for Fire Protection &amp; Emergency Medical Services,No,TOTTEN 463,100463,80,KP
NORTH KITSAP FIRE AND RESCUE Proposition No. 1 Four Year Excess Levy for Maintenance and Operations,Approved,TOTTEN 463,100463,250,KP
NORTH KITSAP FIRE AND RESCUE Proposition No. 1 Four Year Excess Levy for Maintenance and Operations,Rejected,TOTTEN 463,100463,77,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,TOTTEN 463,100463,404,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,TOTTEN 463,100463,170,KP
U.S. Senator,Maria Cantwell,SANDY HOOK 464,100464,346,KP
U.S. Senator,Susan Hutchison,SANDY HOOK 464,100464,191,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,SANDY HOOK 464,100464,366,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,SANDY HOOK 464,100464,165,KP
Supreme Court - Justice Position 2,Susan Owens,SANDY HOOK 464,100464,317,KP
Supreme Court - Justice Position 8,Nathan Choi,SANDY HOOK 464,100464,103,KP
Supreme Court - Justice Position 8,Steve Gonzalez,SANDY HOOK 464,100464,287,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,SANDY HOOK 464,100464,309,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,SANDY HOOK 464,100464,305,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,SANDY HOOK 464,100464,328,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,SANDY HOOK 464,100464,171,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,SANDY HOOK 464,100464,379,KP
Kitsap County Commissioner District 3,Edward Wolfe,SANDY HOOK 464,100464,290,KP
Kitsap County Assessor,Phil Cook,SANDY HOOK 464,100464,297,KP
Kitsap County Auditor,Paul Andrews,SANDY HOOK 464,100464,283,KP
